cliente_id,tipo_cliente,estado,superficie_m2,ocupantes,costo_energia_mxn
CLIENTE_2932,Comercial,Michoacán,52,2,381.25
CLIENTE_2933,Residencial,Colima,45,1,359.82
CLIENTE_2934,Residencial,Ciudad de México,24,3,324.06
CLIENTE_2935,Comercial,Hidalgo,45,1,226.18
CLIENTE_2936,Residencial,Coahuila,45,4,424.84
CLIENTE_2937,Comercial,Michoacán,45,3,219.64
CLIENTE_2938,Residencial,Jalisco,17,3,319.77
CLIENTE_2939,Comercial,Tlaxcala,24,3,222.03
CLIENTE_2940,Residencial,Jalisco,24,3,363.93
CLIENTE_2941,Residencial,Ciudad de México,24,2,393.26
CLIENTE_2942,Residencial,Jalisco,45,2,270.98
CLIENTE_2943,Residencial,Veracruz,17,2,288.04
CLIENTE_2944,Comercial,Ciudad de México,45,3,338.35
CLIENTE_2945,Comercial,Puebla,24,2,382.36
CLIENTE_2946,Residencial,Chihuahua,24,3,373.96
CLIENTE_2947,Residencial,Aguascalientes,45,4,406.68
CLIENTE_2948,Residencial,Guanajuato,24,2,232.48
CLIENTE_2949,Residencial,San Luis Potosí,52,3,346.75
CLIENTE_2950,Comercial,Puebla,17,2,333.91
CLIENTE_2951,Comercial,Veracruz,45,2,225.49
CLIENTE_2952,Comercial,Tamaulipas,52,2,297.46
CLIENTE_2953,Comercial,Colima,45,3,351.84
CLIENTE_2954,Residencial,Coahuila,24,3,242.17
CLIENTE_2955,Comercial,Quintana Roo,45,2,369.51
CLIENTE_2956,Comercial,Colima,45,4,405.69
CLIENTE_2957,Comercial,Guanajuato,77,4,557.57
CLIENTE_2958,Comercial,Quintana Roo,52,3,319.66
CLIENTE_2959,Residencial,Hidalgo,24,1,261.02
CLIENTE_2960,Comercial,Coahuila,77,2,340.18
CLIENTE_2961,Residencial,Yucatán,17,2,352.15
CLIENTE_2962,Residencial,Morelos,17,1,381.75
CLIENTE_2963,Residencial,Chihuahua,52,3,271.28
CLIENTE_2964,Comercial,Colima,24,3,333.37
CLIENTE_2965,Comercial,Aguascalientes,17,3,317.07
CLIENTE_2966,Comercial,Coahuila,24,2,301.99
CLIENTE_2967,Comercial,Hidalgo,45,2,373.24
CLIENTE_2968,Residencial,Nuevo León,45,2,200.11
CLIENTE_2969,Comercial,Guanajuato,45,4,453.42
CLIENTE_2970,Residencial,Quintana Roo,24,2,304.53
CLIENTE_2971,Residencial,Veracruz,45,4,431.79
CLIENTE_2972,Residencial,Jalisco,77,2,376.66
CLIENTE_2973,Comercial,Morelos,52,3,325.85
CLIENTE_2974,Comercial,Oaxaca,24,1,292.75
CLIENTE_2975,Residencial,Aguascalientes,77,4,564.34
CLIENTE_2976,Residencial,Puebla,45,3,287.47
CLIENTE_2977,Comercial,Veracruz,17,3,308.52
CLIENTE_2978,Residencial,Michoacán,17,2,200.03
CLIENTE_2979,Comercial,Guanajuato,24,1,270.86
CLIENTE_2980,Comercial,Colima,45,1,226.59
CLIENTE_2981,Residencial,Ciudad de México,24,3,334.1
CLIENTE_2982,Residencial,Tlaxcala,45,1,292.98
CLIENTE_2983,Comercial,Colima,17,3,258.4
CLIENTE_2984,Comercial,Morelos,77,3,290.78
CLIENTE_2985,Residencial,Michoacán,24,3,240.39
CLIENTE_2986,Comercial,Aguascalientes,77,3,380.0
CLIENTE_2987,Residencial,Colima,77,2,210.03
CLIENTE_2988,Residencial,Aguascalientes,17,1,368.37
CLIENTE_2989,Comercial,Colima,45,2,299.29
CLIENTE_2990,Comercial,Chiapas,17,2,320.26
CLIENTE_2991,Residencial,Jalisco,77,4,457.71
CLIENTE_2992,Comercial,Tlaxcala,45,4,595.99
CLIENTE_2993,Residencial,Tlaxcala,17,2,254.49
CLIENTE_2994,Residencial,Hidalgo,17,3,314.41
CLIENTE_2995,Residencial,Tamaulipas,24,3,393.34
CLIENTE_2996,Comercial,Puebla,77,2,371.41
CLIENTE_2997,Residencial,Tlaxcala,45,2,304.15
CLIENTE_2998,Residencial,Aguascalientes,52,1,392.77
CLIENTE_2999,Residencial,San Luis Potosí,24,2,336.38
CLIENTE_3000,Comercial,Nuevo León,17,3,240.24
CLIENTE_3001,Comercial,Guanajuato,77,2,278.65
CLIENTE_3002,Comercial,Michoacán,17,1,264.78
CLIENTE_3003,Residencial,Nuevo León,77,1,266.65
CLIENTE_3004,Residencial,Guerrero,24,2,347.89
CLIENTE_3005,Residencial,Michoacán,17,1,313.5
CLIENTE_3006,Comercial,Ciudad de México,45,4,402.61
CLIENTE_3007,Comercial,Guanajuato,77,4,577.41
CLIENTE_3008,Residencial,Tlaxcala,77,1,257.41
CLIENTE_3009,Comercial,Guanajuato,24,3,394.06
CLIENTE_3010,Residencial,Tamaulipas,24,1,385.7
CLIENTE_3011,Residencial,Campeche,45,1,383.04
CLIENTE_3012,Residencial,Colima,45,2,357.77
CLIENTE_3013,Residencial,Aguascalientes,45,3,242.55
CLIENTE_3014,Residencial,Puebla,24,1,303.43
CLIENTE_3015,Residencial,Aguascalientes,77,2,243.28
CLIENTE_3016,Residencial,Colima,45,2,250.15
CLIENTE_3017,Comercial,Colima,52,2,318.71
CLIENTE_3018,Residencial,Guanajuato,45,4,403.18
CLIENTE_3019,Residencial,Colima,45,2,388.66
CLIENTE_3020,Comercial,Chiapas,77,2,378.75
CLIENTE_3021,Residencial,Guanajuato,45,4,473.97
CLIENTE_3022,Residencial,Chiapas,52,4,502.02
CLIENTE_3023,Comercial,Quintana Roo,77,2,290.47
CLIENTE_3024,Residencial,Colima,45,1,371.64
CLIENTE_3025,Residencial,Tlaxcala,45,3,333.87
CLIENTE_3026,Residencial,Guanajuato,17,3,253.76
CLIENTE_3027,Comercial,Quintana Roo,17,2,286.71
CLIENTE_3028,Residencial,Tlaxcala,24,2,283.21
CLIENTE_3029,Comercial,Colima,24,3,386.69
CLIENTE_3030,Residencial,Chiapas,24,1,233.7
CLIENTE_3031,Residencial,Ciudad de México,24,2,216.98
CLIENTE_3032,Residencial,Michoacán,24,3,371.34
CLIENTE_3033,Comercial,Ciudad de México,45,3,374.45
CLIENTE_3034,Residencial,Coahuila,17,2,369.59
CLIENTE_3035,Residencial,Guanajuato,17,3,299.21
CLIENTE_3036,Residencial,Chihuahua,45,1,328.24
CLIENTE_3037,Residencial,Hidalgo,45,4,512.01
CLIENTE_3038,Comercial,Chiapas,45,4,409.15
CLIENTE_3039,Residencial,Morelos,45,3,315.78
CLIENTE_3040,Residencial,Zacatecas,52,2,202.16
CLIENTE_3041,Residencial,Zacatecas,45,4,462.35
CLIENTE_3042,Comercial,Hidalgo,45,2,381.41
CLIENTE_3043,Residencial,Coahuila,77,3,258.82
CLIENTE_3044,Residencial,Colima,52,3,382.89
CLIENTE_3045,Comercial,Colima,45,2,248.29
CLIENTE_3046,Comercial,Chihuahua,45,1,260.87
CLIENTE_3047,Residencial,Jalisco,24,3,322.13
CLIENTE_3048,Residencial,Tamaulipas,45,1,348.12
CLIENTE_3049,Residencial,Yucatán,77,1,297.35
CLIENTE_3050,Residencial,Chihuahua,45,2,371.64
CLIENTE_3051,Residencial,Sonora,77,2,207.37
CLIENTE_3052,Residencial,Ciudad de México,45,2,379.43
CLIENTE_3053,Residencial,Veracruz,77,1,237.8
CLIENTE_3054,Residencial,Guanajuato,45,4,578.85
CLIENTE_3055,Comercial,Chiapas,17,2,277.7
CLIENTE_3056,Comercial,Tlaxcala,45,4,568.1
CLIENTE_3057,Residencial,Puebla,24,2,330.56
CLIENTE_3058,Residencial,Hidalgo,17,1,233.81
CLIENTE_3059,Residencial,Aguascalientes,52,4,585.88
CLIENTE_3060,Comercial,Colima,24,1,247.42
CLIENTE_3061,Residencial,Aguascalientes,45,4,445.51
CLIENTE_3062,Residencial,Morelos,24,1,358.38
CLIENTE_3063,Residencial,Oaxaca,24,1,220.17
CLIENTE_3064,Residencial,Morelos,77,3,242.82
CLIENTE_3065,Residencial,Oaxaca,24,2,297.77
CLIENTE_3066,Residencial,Sonora,45,3,361.53
CLIENTE_3067,Residencial,Aguascalientes,45,1,228.27
CLIENTE_3068,Comercial,Tlaxcala,45,1,306.36
CLIENTE_3069,Residencial,Aguascalientes,77,4,542.79
CLIENTE_3070,Comercial,Jalisco,45,1,367.42
CLIENTE_3071,Comercial,Colima,45,1,382.05
CLIENTE_3072,Residencial,Aguascalientes,52,1,352.6
CLIENTE_3073,Residencial,Guanajuato,24,2,326.88
CLIENTE_3074,Residencial,Colima,45,3,284.13
CLIENTE_3075,Residencial,Yucatán,77,3,221.39
CLIENTE_3076,Comercial,Puebla,45,2,338.01
CLIENTE_3077,Comercial,Michoacán,52,2,393.22
CLIENTE_3078,Residencial,Jalisco,45,2,343.25
CLIENTE_3079,Residencial,Hidalgo,52,3,202.77
CLIENTE_3080,Comercial,Michoacán,77,3,296.32
CLIENTE_3081,Comercial,Tlaxcala,24,1,319.43
CLIENTE_3082,Comercial,Nuevo León,24,3,334.06
CLIENTE_3083,Residencial,Hidalgo,45,4,544.58
CLIENTE_3084,Residencial,Nuevo León,45,3,308.41
CLIENTE_3085,Comercial,Guanajuato,24,2,243.09
CLIENTE_3086,Comercial,Guanajuato,17,3,383.34
CLIENTE_3087,Residencial,San Luis Potosí,24,1,335.43
CLIENTE_3088,Residencial,Michoacán,77,3,245.71
CLIENTE_3089,Residencial,Tamaulipas,45,2,262.39
CLIENTE_3090,Residencial,Campeche,45,4,586.68
CLIENTE_3091,Residencial,Quintana Roo,24,2,372.67
CLIENTE_3092,Comercial,Aguascalientes,24,1,278.54
CLIENTE_3093,Residencial,Guanajuato,24,1,206.99
CLIENTE_3094,Comercial,Guerrero,17,3,208.96
CLIENTE_3095,Residencial,Guanajuato,77,1,254.9
CLIENTE_3096,Comercial,Oaxaca,77,1,322.28
CLIENTE_3097,Comercial,Tamaulipas,24,2,313.5
CLIENTE_3098,Residencial,Tlaxcala,17,2,323.19
CLIENTE_3099,Residencial,Aguascalientes,24,3,339.45
CLIENTE_3100,Residencial,Michoacán,45,3,203.22
CLIENTE_3101,Residencial,Chiapas,24,3,220.02
CLIENTE_3102,Comercial,San Luis Potosí,24,3,269.65
CLIENTE_3103,Comercial,Puebla,24,2,229.71
CLIENTE_3104,Residencial,Sonora,45,3,214.21
CLIENTE_3105,Residencial,Tabasco,45,3,324.56
CLIENTE_3106,Residencial,Michoacán,45,1,358.61
CLIENTE_3107,Comercial,Morelos,24,3,346.37
CLIENTE_3108,Residencial,Michoacán,77,4,564.83
CLIENTE_3109,Residencial,Aguascalientes,77,1,329.42
CLIENTE_3110,Residencial,Jalisco,24,2,342.99
CLIENTE_3111,Residencial,Guanajuato,24,3,252.55
CLIENTE_3112,Residencial,Hidalgo,45,1,393.26
CLIENTE_3113,Comercial,Oaxaca,17,3,235.26
CLIENTE_3114,Residencial,Michoacán,45,1,241.34
CLIENTE_3115,Residencial,Guanajuato,45,3,255.89
CLIENTE_3116,Comercial,Puebla,45,4,597.82
CLIENTE_3117,Comercial,Guanajuato,24,2,392.35
CLIENTE_3118,Residencial,Puebla,45,4,560.23
CLIENTE_3119,Residencial,Tlaxcala,77,4,525.69
CLIENTE_3120,Residencial,Guanajuato,24,2,301.0
CLIENTE_3121,Residencial,Hidalgo,45,1,388.89
CLIENTE_3122,Residencial,Colima,17,1,335.24
CLIENTE_3123,Residencial,Chihuahua,17,2,383.84
CLIENTE_3124,Residencial,Aguascalientes,45,3,261.25
CLIENTE_3125,Comercial,Tlaxcala,17,1,264.63
CLIENTE_3126,Residencial,Coahuila,17,2,366.28
CLIENTE_3127,Comercial,Coahuila,24,1,228.76
CLIENTE_3128,Residencial,Zacatecas,45,2,384.07
CLIENTE_3129,Comercial,Yucatán,45,2,298.53
CLIENTE_3130,Comercial,Ciudad de México,24,1,380.27
CLIENTE_3131,Comercial,Colima,45,1,265.2
CLIENTE_3132,Comercial,Aguascalientes,24,2,339.19
CLIENTE_3133,Comercial,Veracruz,45,3,293.74
CLIENTE_3134,Residencial,Tlaxcala,45,2,321.82
CLIENTE_3135,Residencial,Colima,45,3,297.92
CLIENTE_3136,Residencial,Coahuila,77,4,596.11
CLIENTE_3137,Comercial,Tlaxcala,77,3,334.55
CLIENTE_3138,Comercial,San Luis Potosí,17,3,248.56
CLIENTE_3139,Residencial,Jalisco,52,1,377.0
CLIENTE_3140,Residencial,Ciudad de México,17,2,256.88
CLIENTE_3141,Residencial,Coahuila,77,4,472.07
CLIENTE_3142,Comercial,Michoacán,24,2,219.41
CLIENTE_3143,Residencial,Jalisco,24,3,375.1
CLIENTE_3144,Residencial,Morelos,17,3,255.32
CLIENTE_3145,Residencial,Zacatecas,17,3,250.04
CLIENTE_3146,Residencial,Chihuahua,45,2,379.09
CLIENTE_3147,Comercial,Hidalgo,77,3,356.67
CLIENTE_3148,Comercial,Guerrero,45,2,227.01
CLIENTE_3149,Comercial,Hidalgo,45,4,554.91
CLIENTE_3150,Residencial,Tlaxcala,45,4,584.82
CLIENTE_3151,Residencial,Michoacán,24,2,214.81
CLIENTE_3152,Residencial,Tabasco,17,1,360.51
CLIENTE_3153,Comercial,Sonora,17,3,306.32
CLIENTE_3154,Residencial,San Luis Potosí,24,3,330.07
CLIENTE_3155,Residencial,Aguascalientes,24,3,295.68
CLIENTE_3156,Residencial,Puebla,17,1,335.65
CLIENTE_3157,Comercial,Aguascalientes,24,3,206.15
CLIENTE_3158,Residencial,Hidalgo,17,2,348.31
CLIENTE_3159,Comercial,Michoacán,77,3,206.0
CLIENTE_3160,Residencial,Jalisco,17,2,288.34
CLIENTE_3161,Residencial,Oaxaca,45,4,426.09
CLIENTE_3162,Residencial,Nuevo León,45,2,360.2
CLIENTE_3163,Residencial,Colima,45,2,260.72
CLIENTE_3164,Residencial,Jalisco,17,2,288.12
CLIENTE_3165,Residencial,Ciudad de México,24,3,283.18
CLIENTE_3166,Residencial,Puebla,17,1,350.25
CLIENTE_3167,Comercial,Coahuila,24,1,293.4
CLIENTE_3168,Residencial,Colima,24,2,353.44
CLIENTE_3169,Comercial,Jalisco,45,3,213.83
CLIENTE_3170,Residencial,Hidalgo,45,1,236.89
CLIENTE_3171,Comercial,Quintana Roo,45,4,509.54
CLIENTE_3172,Residencial,Quintana Roo,45,4,591.93
CLIENTE_3173,Residencial,Michoacán,24,3,214.09
CLIENTE_3174,Residencial,Puebla,52,4,403.64
CLIENTE_3175,Residencial,Michoacán,24,1,230.05
CLIENTE_3176,Residencial,Ciudad de México,45,4,528.2
CLIENTE_3177,Comercial,Tlaxcala,45,2,277.36
CLIENTE_3178,Comercial,Michoacán,45,2,360.58
CLIENTE_3179,Comercial,Nuevo León,24,2,213.52
CLIENTE_3180,Comercial,Sonora,45,1,237.84
CLIENTE_3181,Residencial,Chihuahua,17,3,258.06
CLIENTE_3182,Residencial,Ciudad de México,17,2,321.78
CLIENTE_3183,Residencial,Coahuila,17,3,333.18
CLIENTE_3184,Residencial,Veracruz,24,3,223.74
CLIENTE_3185,Residencial,Puebla,45,4,591.24
CLIENTE_3186,Residencial,Coahuila,52,2,266.04
CLIENTE_3187,Residencial,Ciudad de México,24,1,338.66
CLIENTE_3188,Residencial,Oaxaca,77,2,301.8
CLIENTE_3189,Comercial,Jalisco,77,2,242.97
CLIENTE_3190,Comercial,Puebla,77,1,364.61
CLIENTE_3191,Residencial,Campeche,52,3,359.18
CLIENTE_3192,Comercial,Ciudad de México,24,1,276.79
CLIENTE_3193,Comercial,Puebla,17,1,314.34
CLIENTE_3194,Residencial,Morelos,45,4,448.36
CLIENTE_3195,Residencial,Puebla,45,4,538.35
CLIENTE_3196,Residencial,Morelos,52,2,259.81
CLIENTE_3197,Comercial,Colima,77,4,570.46
CLIENTE_3198,Comercial,Ciudad de México,45,1,241.91
CLIENTE_3199,Residencial,Jalisco,24,1,202.39
CLIENTE_3200,Residencial,Sonora,24,1,251.9
CLIENTE_3201,Residencial,Ciudad de México,17,3,236.78
CLIENTE_3202,Residencial,Colima,45,3,298.68
CLIENTE_3203,Residencial,Guerrero,45,4,437.08
CLIENTE_3204,Comercial,Hidalgo,52,2,348.42
CLIENTE_3205,Comercial,Jalisco,45,2,246.58
CLIENTE_3206,Comercial,Puebla,77,3,337.44
CLIENTE_3207,Comercial,Coahuila,45,4,515.17
CLIENTE_3208,Comercial,Nuevo León,52,1,391.93
CLIENTE_3209,Residencial,Ciudad de México,17,2,394.59
CLIENTE_3210,Residencial,Ciudad de México,52,2,369.17
CLIENTE_3211,Residencial,Tlaxcala,45,1,347.81
CLIENTE_3212,Comercial,Michoacán,24,1,274.89
CLIENTE_3213,Residencial,Sonora,24,1,346.48
CLIENTE_3214,Comercial,Guanajuato,77,1,386.19
CLIENTE_3215,Residencial,Hidalgo,17,1,204.06
CLIENTE_3216,Residencial,Guanajuato,45,3,304.46
CLIENTE_3217,Residencial,Guanajuato,24,1,242.02
CLIENTE_3218,Residencial,Ciudad de México,45,2,308.37
CLIENTE_3219,Comercial,Morelos,52,4,491.83
CLIENTE_3220,Comercial,Aguascalientes,24,3,311.87
CLIENTE_3221,Residencial,Yucatán,45,2,307.0
CLIENTE_3222,Residencial,Morelos,77,1,386.84
CLIENTE_3223,Residencial,Chihuahua,45,2,307.23
CLIENTE_3224,Residencial,Campeche,52,4,570.91
CLIENTE_3225,Residencial,Tlaxcala,45,1,261.9
CLIENTE_3226,Comercial,Guanajuato,24,2,285.0
CLIENTE_3227,Residencial,Puebla,45,2,291.31
CLIENTE_3228,Residencial,Coahuila,45,4,452.73
CLIENTE_3229,Residencial,Aguascalientes,17,1,273.6
CLIENTE_3230,Residencial,Colima,24,2,316.27
CLIENTE_3231,Residencial,Puebla,17,3,312.7
CLIENTE_3232,Residencial,Jalisco,45,4,527.21
CLIENTE_3233,Residencial,Jalisco,52,2,268.17
CLIENTE_3234,Residencial,Guanajuato,17,3,261.14
CLIENTE_3235,Residencial,Nuevo León,45,3,318.86
CLIENTE_3236,Residencial,Aguascalientes,77,4,422.33
CLIENTE_3237,Residencial,Colima,24,2,248.86
CLIENTE_3238,Comercial,Michoacán,45,3,207.71
CLIENTE_3239,Residencial,Colima,77,3,213.67
CLIENTE_3240,Residencial,Tlaxcala,77,2,247.0
CLIENTE_3241,Residencial,Guanajuato,24,1,203.3
CLIENTE_3242,Residencial,Guanajuato,17,1,247.38
CLIENTE_3243,Residencial,Sonora,17,3,327.29
CLIENTE_3244,Comercial,Jalisco,45,3,211.43
CLIENTE_3245,Comercial,Puebla,45,4,485.64
CLIENTE_3246,Residencial,Aguascalientes,45,1,377.68
CLIENTE_3247,Residencial,Morelos,24,3,353.89
CLIENTE_3248,Residencial,Aguascalientes,24,1,259.08
CLIENTE_3249,Comercial,San Luis Potosí,45,2,379.96
CLIENTE_3250,Residencial,Michoacán,45,3,263.83
CLIENTE_3251,Residencial,Oaxaca,45,2,213.64
CLIENTE_3252,Residencial,Veracruz,45,1,393.45
CLIENTE_3253,Residencial,Chihuahua,24,1,369.28
CLIENTE_3254,Residencial,Aguascalientes,24,2,290.43
CLIENTE_3255,Residencial,Aguascalientes,24,3,329.54
CLIENTE_3256,Residencial,Chiapas,24,2,330.49
CLIENTE_3257,Comercial,Puebla,17,2,237.46
CLIENTE_3258,Residencial,Zacatecas,24,3,238.53
CLIENTE_3259,Residencial,Michoacán,17,1,291.12
CLIENTE_3260,Comercial,Jalisco,24,2,377.38
CLIENTE_3261,Residencial,Chihuahua,45,4,396.76
CLIENTE_3262,Residencial,Hidalgo,24,2,352.18
CLIENTE_3263,Residencial,Colima,45,1,210.71
CLIENTE_3264,Residencial,Nuevo León,45,2,292.83
CLIENTE_3265,Comercial,Quintana Roo,45,1,323.95
CLIENTE_3266,Residencial,Coahuila,77,3,333.53
CLIENTE_3267,Residencial,Aguascalientes,17,1,210.9
CLIENTE_3268,Residencial,Ciudad de México,45,1,281.2
CLIENTE_3269,Residencial,Aguascalientes,77,2,313.42
CLIENTE_3270,Comercial,Jalisco,52,4,408.42
CLIENTE_3271,Residencial,Tlaxcala,24,1,225.87
CLIENTE_3272,Residencial,Sonora,24,1,329.0
CLIENTE_3273,Comercial,Chihuahua,24,2,301.3
CLIENTE_3274,Residencial,Colima,45,1,231.08
CLIENTE_3275,Comercial,Aguascalientes,45,2,303.92
CLIENTE_3276,Comercial,Colima,24,3,377.61
CLIENTE_3277,Comercial,Michoacán,45,1,202.54
CLIENTE_3278,Residencial,Aguascalientes,45,3,324.9
CLIENTE_3279,Residencial,Puebla,45,1,213.86
CLIENTE_3280,Comercial,Coahuila,52,1,200.75
CLIENTE_3281,Residencial,Ciudad de México,45,3,228.91
CLIENTE_3282,Residencial,Oaxaca,17,3,282.04
CLIENTE_3283,Comercial,Chiapas,45,2,356.06
CLIENTE_3284,Comercial,Ciudad de México,24,2,254.49
CLIENTE_3285,Residencial,Jalisco,45,3,321.59
CLIENTE_3286,Residencial,Tabasco,77,1,279.72
CLIENTE_3287,Residencial,Guanajuato,52,2,245.21
CLIENTE_3288,Comercial,Nuevo León,45,1,299.86
CLIENTE_3289,Comercial,Nuevo León,24,2,355.11
CLIENTE_3290,Residencial,Colima,24,2,361.95
CLIENTE_3291,Residencial,San Luis Potosí,45,2,364.69
CLIENTE_3292,Comercial,Michoacán,17,3,265.54
CLIENTE_3293,Residencial,Tamaulipas,45,1,354.31
CLIENTE_3294,Residencial,Hidalgo,17,3,240.92
CLIENTE_3295,Comercial,Colima,24,2,343.6
CLIENTE_3296,Residencial,Campeche,24,3,384.56
CLIENTE_3297,Residencial,Jalisco,77,3,202.2
CLIENTE_3298,Residencial,Aguascalientes,45,3,285.42
CLIENTE_3299,Residencial,Tamaulipas,24,1,325.89
CLIENTE_3300,Comercial,Chiapas,17,3,336.45
CLIENTE_3301,Residencial,Guanajuato,45,3,233.85
CLIENTE_3302,Comercial,Tlaxcala,24,3,389.2
CLIENTE_3303,Residencial,Jalisco,45,3,319.54
CLIENTE_3304,Residencial,Tlaxcala,52,4,428.91
CLIENTE_3305,Residencial,Nuevo León,45,4,398.92
CLIENTE_3306,Residencial,Morelos,45,3,352.34
CLIENTE_3307,Residencial,Puebla,45,3,215.04
CLIENTE_3308,Residencial,Puebla,77,3,227.01
CLIENTE_3309,Residencial,Aguascalientes,77,2,311.68
CLIENTE_3310,Residencial,Michoacán,45,3,317.26
CLIENTE_3311,Comercial,Colima,24,3,333.53
CLIENTE_3312,Comercial,Morelos,45,4,476.63
CLIENTE_3313,Comercial,Nuevo León,24,1,350.51
CLIENTE_3314,Residencial,Michoacán,45,2,389.61
CLIENTE_3315,Residencial,Hidalgo,45,3,252.4
CLIENTE_3316,Comercial,Puebla,17,1,336.68
CLIENTE_3317,Residencial,Yucatán,24,3,380.68
CLIENTE_3318,Residencial,Guanajuato,45,3,333.41
CLIENTE_3319,Comercial,Yucatán,52,4,536.52
CLIENTE_3320,Comercial,Colima,45,3,243.16
CLIENTE_3321,Residencial,Nuevo León,45,3,303.92
CLIENTE_3322,Residencial,Colima,24,3,309.28
CLIENTE_3323,Comercial,Morelos,45,4,540.47
CLIENTE_3324,Residencial,Aguascalientes,45,1,394.02
CLIENTE_3325,Comercial,Nuevo León,45,3,206.07
CLIENTE_3326,Comercial,Tabasco,17,1,212.23
CLIENTE_3327,Comercial,Chihuahua,45,3,214.7
CLIENTE_3328,Residencial,Oaxaca,24,1,344.47
CLIENTE_3329,Residencial,Yucatán,24,2,226.1
CLIENTE_3330,Comercial,Guanajuato,77,3,320.95
CLIENTE_3331,Residencial,Jalisco,24,2,262.85
CLIENTE_3332,Comercial,Guanajuato,24,2,288.72
CLIENTE_3333,Residencial,Campeche,45,2,241.57
CLIENTE_3334,Residencial,Michoacán,52,3,368.49
CLIENTE_3335,Comercial,Aguascalientes,45,4,516.76
CLIENTE_3336,Comercial,Aguascalientes,45,2,383.8
CLIENTE_3337,Comercial,Veracruz,52,1,311.64
CLIENTE_3338,Comercial,Guanajuato,24,3,223.67
CLIENTE_3339,Residencial,Michoacán,24,2,232.83
CLIENTE_3340,Comercial,Guanajuato,24,3,392.5
CLIENTE_3341,Comercial,Tabasco,52,2,341.09
CLIENTE_3342,Residencial,Jalisco,17,1,209.11
CLIENTE_3343,Residencial,Ciudad de México,24,3,336.83
CLIENTE_3344,Residencial,Michoacán,45,4,480.51
CLIENTE_3345,Residencial,Zacatecas,45,3,259.46
CLIENTE_3346,Comercial,Michoacán,45,2,229.56
CLIENTE_3347,Residencial,Chiapas,45,1,363.39
CLIENTE_3348,Residencial,Nuevo León,24,3,211.96
CLIENTE_3349,Residencial,Michoacán,45,2,256.04
CLIENTE_3350,Residencial,Aguascalientes,45,1,259.27
CLIENTE_3351,Residencial,Yucatán,77,4,428.18
CLIENTE_3352,Residencial,Coahuila,24,1,298.68
CLIENTE_3353,Comercial,Campeche,52,1,201.78
CLIENTE_3354,Residencial,Aguascalientes,45,1,258.25
CLIENTE_3355,Residencial,Tlaxcala,17,3,381.67
CLIENTE_3356,Residencial,Ciudad de México,45,3,260.11
CLIENTE_3357,Comercial,Hidalgo,17,1,269.84
CLIENTE_3358,Residencial,Aguascalientes,77,2,291.84
CLIENTE_3359,Comercial,Chihuahua,52,2,309.09
CLIENTE_3360,Comercial,Tlaxcala,24,1,357.31
CLIENTE_3361,Comercial,Quintana Roo,24,1,236.63
CLIENTE_3362,Residencial,Sonora,24,2,369.59
CLIENTE_3363,Comercial,Ciudad de México,24,1,347.32
CLIENTE_3364,Residencial,Aguascalientes,24,1,340.52
CLIENTE_3365,Comercial,Jalisco,24,3,216.45
CLIENTE_3366,Residencial,Guanajuato,45,3,203.72
CLIENTE_3367,Residencial,Aguascalientes,24,1,315.4
CLIENTE_3368,Residencial,Jalisco,52,1,367.92
CLIENTE_3369,Residencial,Jalisco,52,4,516.38
CLIENTE_3370,Comercial,Nuevo León,45,3,241.11
CLIENTE_3371,Residencial,Puebla,52,1,217.17
CLIENTE_3372,Residencial,Jalisco,24,3,336.0
CLIENTE_3373,Residencial,Hidalgo,17,3,340.33
CLIENTE_3374,Comercial,Michoacán,45,4,430.62
CLIENTE_3375,Comercial,Colima,45,4,400.56
CLIENTE_3376,Comercial,Puebla,45,2,279.19
CLIENTE_3377,Comercial,Puebla,52,3,313.2
CLIENTE_3378,Residencial,Ciudad de México,77,2,337.25
CLIENTE_3379,Residencial,Aguascalientes,45,2,357.54
CLIENTE_3380,Comercial,Colima,45,4,521.82
CLIENTE_3381,Residencial,Guanajuato,17,3,221.12
CLIENTE_3382,Residencial,Tlaxcala,24,1,332.69
CLIENTE_3383,Residencial,Guanajuato,45,4,599.64
CLIENTE_3384,Residencial,Campeche,45,3,376.2
CLIENTE_3385,Residencial,Tlaxcala,45,2,369.59
CLIENTE_3386,Comercial,Michoacán,24,3,258.48
CLIENTE_3387,Residencial,Oaxaca,45,4,551.04
CLIENTE_3388,Residencial,Morelos,24,3,365.56
CLIENTE_3389,Residencial,Michoacán,45,2,331.85
CLIENTE_3390,Comercial,Nuevo León,24,3,248.41
CLIENTE_3391,Residencial,Aguascalientes,17,3,385.62
CLIENTE_3392,Comercial,Nuevo León,24,2,287.47
CLIENTE_3393,Comercial,Guerrero,24,1,224.85
CLIENTE_3394,Residencial,Guanajuato,52,2,220.93
CLIENTE_3395,Comercial,Aguascalientes,17,2,325.85
CLIENTE_3396,Comercial,Jalisco,24,3,284.92
CLIENTE_3397,Comercial,Colima,45,2,217.93
CLIENTE_3398,Comercial,Jalisco,45,3,343.98
CLIENTE_3399,Residencial,Campeche,17,3,355.49
CLIENTE_3400,Residencial,Veracruz,17,3,341.05
CLIENTE_3401,Residencial,Michoacán,77,2,238.98
CLIENTE_3402,Residencial,Veracruz,45,2,334.1
CLIENTE_3403,Comercial,Jalisco,24,3,201.59
CLIENTE_3404,Residencial,Aguascalientes,45,1,259.05
